gvkey,datadate,fyearq,fqtr,fyr,indfmt,consol,popsrc,datafmt,tic,conm,acctstdq,curcdq,datacqtr,datafqtr,rdq,acchgq,acoq,actq,altoq,ancq,apq,billexceq,ceiexbillq,dlcq,drcq,drltq,dvintfq,finaoq,finreccq,uddq,udmbq,urectq,epspiy,costat,city
176523,20130331,2013,1,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2013Q1,2013Q1,20130502,0.0000,8.4000,184.2000,273.5000,646.8000,10.8000,,,0.0000,2.7000,0.0000,,,,,,,-0.0200,A,Centennial
176523,20130630,2013,2,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2013Q2,2013Q2,20130801,0.0000,8.5000,224.3000,264.1000,728.2000,11.4000,,,0.0000,5.3000,0.0000,,,,,,,0.1600,A,Centennial
176523,20130930,2013,3,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2013Q3,2013Q3,20131030,0.0000,8.7000,251.6000,268.0000,730.9000,10.8000,,,0.0000,8.9000,0.0000,,,,,,,0.4000,A,Centennial
176523,20131231,2013,4,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2013Q4,2013Q4,20140220,0.0000,7.3000,265.5000,262.3000,801.8000,20.5000,,,14.0000,4.7000,0.0000,,,,,,,0.7400,A,Centennial
176523,20140331,2014,1,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2014Q1,2014Q1,20140505,0.0000,8.5000,174.9000,262.2000,823.5000,9.8000,,,14.0000,6.3000,0.0000,,,,,,,-0.0500,A,Centennial
176523,20140630,2014,2,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2014Q2,2014Q2,20140805,0.0000,8.3000,182.8000,255.7000,822.4000,11.3000,,,14.0000,10.3000,0.0000,,,,,,,0.0100,A,Centennial
176523,20140930,2014,3,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2014Q3,2014Q3,20141103,0.0000,8.1000,164.6000,249.7000,829.0000,11.0000,,,14.0000,6.3000,0.0000,,,,,,,0.0900,A,Centennial
176523,20141231,2014,4,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2014Q4,2014Q4,20150226,0.0000,10.5000,172.4000,243.4000,819.0000,13.3000,,,0.0000,8.5000,0.0000,,,,,,,0.2300,A,Centennial
176523,20150331,2015,1,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2015Q1,2015Q1,20150511,0.0000,7.4000,128.6000,253.4000,857.0000,15.1000,,,0.0000,9.5000,0.0000,,,,,,,-0.1500,A,Centennial
176523,20150630,2015,2,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2015Q2,2015Q2,20150806,0.0000,7.9000,172.7000,244.7000,837.8000,13.2000,,,0.0000,13.4000,0.0000,,,,,,,0.0200,A,Centennial
176523,20150930,2015,3,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2015Q3,2015Q3,20151109,0.0000,8.0000,178.2000,236.5000,828.0000,13.1000,,,0.0000,8.7000,0.0000,,,,,,,0.1500,A,Centennial
176523,20151231,2015,4,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2015Q4,2015Q4,20160225,0.0000,9.3000,209.8000,224.3000,874.5000,14.9000,,,0.0000,10.2000,0.0000,,,,,,,0.2600,A,Centennial
176523,20160331,2016,1,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2016Q1,2016Q1,20160504,0.0000,4.8000,161.7000,214.7000,875.9000,14.1000,,,0.0000,10.1000,0.0000,,,,,,,-0.0700,A,Centennial
176523,20160630,2016,2,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2016Q2,2016Q2,20160808,0.0000,4.6000,173.7000,221.8000,872.0000,11.7000,,,0.0000,14.3000,0.0000,,,,,,,0.0400,A,Centennial
176523,20160930,2016,3,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2016Q3,2016Q3,20161107,0.0000,4.0000,180.0000,219.1000,849.8000,14.1000,,,0.0000,15.4000,0.0000,,,,,,,0.1800,A,Centennial
176523,20161231,2016,4,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2016Q4,2016Q4,20170223,0.0000,3.5000,221.1000,211.7000,836.3000,17.4000,,,0.0000,10.3000,0.0000,,,,,,,0.4200,A,Centennial
176523,20170331,2017,1,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2017Q1,2017Q1,20170504,0.0000,5.5000,163.3000,167.8000,988.6000,11.6000,,,0.0000,7.3000,0.0000,,,,,,,-0.0800,A,Centennial
176523,20170630,2017,2,12,INDL,C,D,STD,NCMI,NATIONAL CINEMEDIA INC,DS,USD,2017Q2,2017Q2,20170807,0.0000,6.2000,145.4000,171.7000,976.3000,12.8000,,,0.0000,8.3000,0.0000,,,,,,,-0.0600,A,Centennial
177009,20110331,2011,1,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2011Q1,2011Q1,,,,,,,,,,,,,,,,,,,,A,Hamilton
177009,20110630,2011,2,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2011Q2,2011Q2,,,,,,,,,,,,,,,,,,,,A,Hamilton
177009,20110930,2011,3,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2011Q3,2011Q3,,,,,,,,,,,,,,,,,,,,A,Hamilton
177009,20111231,2011,4,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2011Q4,2011Q4,20120315,,,,,,234.6610,,,0.0000,,,,,,,,,0.5400,A,Hamilton
177009,20120331,2012,1,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2012Q1,2012Q1,,,,,,,,,,,,,,,,,,,,A,Hamilton
177009,20120630,2012,2,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2012Q2,2012Q2,,,,,,,,,,,,,,,,,,,,A,Hamilton
177009,20120930,2012,3,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2012Q3,2012Q3,,,,,,,,,,,,,,,,,,,,A,Hamilton
177009,20121231,2012,4,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2012Q4,2012Q4,20130315,,,,,,308.9860,,,0.0000,,,,,,,,,0.6300,A,Hamilton
177009,20130331,2013,1,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2013Q1,2013Q1,,,,,,,,,,,,,,,,,,,0.0800,A,Hamilton
177009,20130630,2013,2,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2013Q2,2013Q2,20130927,,,,,,338.2210,,,0.0000,,,,,,,,,0.1900,A,Hamilton
177009,20130930,2013,3,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2013Q3,2013Q3,20131224,,,,,,378.2830,,,0.0000,,,,,,,,,0.3000,A,Hamilton
177009,20131231,2013,4,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2013Q4,2013Q4,20140224,,,,,,399.1130,,,0.0000,,,,,,,,,0.3300,A,Hamilton
177009,20140331,2014,1,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2014Q1,2014Q1,20140515,,,,,,522.1020,,,0.0000,,,,,,,,,0.3700,A,Hamilton
177009,20140630,2014,2,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2014Q2,2014Q2,20140729,,,,,,532.1470,,,0.0000,,,,,,,,,0.4600,A,Hamilton
177009,20140930,2014,3,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2014Q3,2014Q3,20141028,,,,,,563.4330,,,0.0000,,,,,,,,,0.5700,A,Hamilton
177009,20141231,2014,4,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2014Q4,2014Q4,20150202,,,,,,596.4820,,,0.0000,,,,,,,,,0.6300,A,Hamilton
177009,20150331,2015,1,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2015Q1,2015Q1,20150504,,,,,,648.3160,,,0.0000,,,,,,,,,0.1800,A,Hamilton
177009,20150630,2015,2,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2015Q2,2015Q2,20150729,,,,,,652.6650,,,0.0000,,,,,,,,,0.2600,A,Hamilton
177009,20150930,2015,3,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2015Q3,2015Q3,20151028,,,,,,702.3250,,,0.0000,,,,,,,,,0.3400,A,Hamilton
177009,20151231,2015,4,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2015Q4,2015Q4,20160128,,,,,,739.0210,,,0.0000,,,,,,,,,0.4100,A,Hamilton
177009,20160331,2016,1,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2016Q1,2016Q1,20160513,,,,,,798.9850,,,0.0000,,,,,,,,,0.1400,A,Hamilton
177009,20160630,2016,2,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2016Q2,2016Q2,20160725,,,,,,852.2300,,,0.0000,,,,,,,,,0.3000,A,Hamilton
177009,20160930,2016,3,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2016Q3,2016Q3,20161025,,,,,,874.1490,,,0.0000,,,,,,,,,0.4600,A,Hamilton
177009,20161231,2016,4,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2016Q4,2016Q4,20170130,,,,,,894.9340,,,0.0000,,,,,,,,,0.6100,A,Hamilton
177009,20170331,2017,1,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2017Q1,2017Q1,20170424,,,,,,934.3260,,,0.0000,,,,,,,,,0.1700,A,Hamilton
177009,20170630,2017,2,12,INDL,C,D,STD,FRBA,FIRST BANK,DS,USD,2017Q2,2017Q2,20170727,,,,,,946.1520,,,0.0000,,,,,,,,,0.3300,A,Hamilton
177376,20101130,2010,4,11,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2010Q4,2010Q4,20101216,0.0000,0.0000,,2434.6610,,34413.3830,,,5132.6230,0.0000,0.0000,,,,,,,1.2300,A,Riverwoods
177376,20110228,2011,1,11,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2011Q1,2011Q1,20110322,0.0000,0.0000,,2505.7960,,34858.9940,,,100.0000,0.0000,0.0000,,,,,,,0.8400,A,Riverwoods
177376,20110531,2011,2,11,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2011Q2,2011Q2,20110623,0.0000,0.0000,,2297.4300,,35219.1830,,,100.0000,0.0000,0.0000,,,,,,,1.9300,A,Riverwoods
177376,20110831,2011,3,11,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2011Q3,2011Q3,20110922,0.0000,0.0000,,2158.7610,,37586.8840,,,100.0000,0.0000,0.0000,,,,,,,3.1100,A,Riverwoods
177376,20111130,2011,4,11,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2011Q4,2011Q4,20111215,0.0000,0.0000,,2245.8930,,39577.4620,,,3376.4160,0.0000,0.0000,,,,,,,4.0600,A,Riverwoods
177376,20120229,2012,1,11,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2012Q1,2012Q1,20120321,0.0000,0.0000,,2146.0400,,40147.9120,,,,0.0000,0.0000,,,,,,,1.1800,A,Riverwoods
177376,20120531,2012,2,11,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2012Q2,2012Q2,20120619,0.0000,0.0000,,2236.6710,,41551.2860,,,,0.0000,0.0000,,,,,,,2.1900,A,Riverwoods
177376,20120831,2012,3,11,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2012Q3,2012Q3,20120927,0.0000,0.0000,,2238.4550,,42318.3120,,,250.1390,0.0000,0.0000,,,,,,,3.3900,A,Riverwoods
177376,20121130,2012,4,11,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2012Q4,2012Q4,20121220,0.0000,0.0000,,2255.0000,,42155.0000,,,5463.0000,0.0000,0.0000,,,,,,,4.4700,A,Riverwoods
177376,20130331,2013,1,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2013Q1,2013Q1,20130423,0.0000,0.0000,,2263.0000,,42394.0000,,,290.0000,0.0000,0.0000,,,,,,,1.3300,A,Riverwoods
177376,20130630,2013,2,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2013Q2,2013Q2,20130723,0.0000,0.0000,,2211.0000,,42568.0000,,,262.0000,0.0000,0.0000,,,,,,,2.5200,A,Riverwoods
177376,20130930,2013,3,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2013Q3,2013Q3,20131021,0.0000,0.0000,,2183.0000,,43117.0000,,,124.0000,0.0000,0.0000,,,,,,,3.7300,A,Riverwoods
177376,20131231,2013,4,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2013Q4,2013Q4,20140123,0.0000,0.0000,,2059.0000,,44959.0000,,,4430.0000,0.0000,0.0000,,,,,,,4.9700,A,Riverwoods
177376,20140331,2014,1,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2014Q1,2014Q1,20140422,0.0000,0.0000,,2031.0000,,44984.0000,,,124.0000,0.0000,0.0000,,,,,,,1.3100,A,Riverwoods
177376,20140630,2014,2,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2014Q2,2014Q2,20140722,0.0000,0.0000,,1985.0000,,44445.0000,,,120.0000,0.0000,0.0000,,,,,,,2.6600,A,Riverwoods
177376,20140930,2014,3,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2014Q3,2014Q3,20141021,0.0000,0.0000,,1955.0000,,45382.0000,,,139.0000,0.0000,0.0000,,,,,,,4.0300,A,Riverwoods
177376,20141231,2014,4,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2014Q4,2014Q4,20150121,0.0000,0.0000,,1518.0000,,46089.0000,,,3415.0000,0.0000,0.0000,,,,,,,4.9100,A,Riverwoods
177376,20150331,2015,1,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2015Q1,2015Q1,20150421,0.0000,0.0000,,1569.0000,,46124.0000,,,166.0000,0.0000,0.0000,,,,,,,1.2800,A,Riverwoods
177376,20150630,2015,2,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2015Q2,2015Q2,20150722,0.0000,0.0000,,1533.0000,,45989.0000,,,144.0000,0.0000,0.0000,,,,,,,2.6100,A,Riverwoods
177376,20150930,2015,3,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2015Q3,2015Q3,20151020,0.0000,0.0000,,1568.0000,,46246.0000,,,,0.0000,0.0000,,,,,,,3.9900,A,Riverwoods
177376,20151231,2015,4,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2015Q4,2015Q4,20160127,0.0000,0.0000,,1561.0000,,47157.0000,,,3050.0000,0.0000,0.0000,,,,,,,5.1400,A,Riverwoods
177376,20160331,2016,1,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2016Q1,2016Q1,20160419,0.0000,0.0000,,1484.0000,,48055.0000,,,,0.0000,0.0000,,,,,,,1.3500,A,Riverwoods
177376,20160630,2016,2,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2016Q2,2016Q2,20160719,0.0000,0.0000,,1191.0000,,48104.0000,,,,0.0000,0.0000,,,,,,,2.8100,A,Riverwoods
177376,20160930,2016,3,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2016Q3,2016Q3,20161025,0.0000,0.0000,,1134.0000,,48785.0000,,,,0.0000,0.0000,,,,,,,4.3700,A,Riverwoods
177376,20161231,2016,4,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2016Q4,2016Q4,20170124,0.0000,0.0000,,1250.0000,,51461.0000,,,5100.0000,0.0000,0.0000,,,,,,,5.7700,A,Riverwoods
177376,20170331,2017,1,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2017Q1,2017Q1,20170425,0.0000,0.0000,,1000.0000,,53017.0000,,,,0.0000,0.0000,,,,,,,1.4300,A,Riverwoods
177376,20170630,2017,2,12,INDL,C,D,STD,DFS,DISCOVER FINANCIAL SVCS,DS,USD,2017Q2,2017Q2,20170726,0.0000,0.0000,,1151.0000,,52359.0000,,,,0.0000,0.0000,,,,,,,2.8300,A,Riverwoods
177389,20101231,2010,4,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,CAD,2010Q4,2010Q4,,,,,,,,,,,,,,,,,,,,A,London
177389,20110331,2011,1,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,CAD,2011Q1,2011Q1,,,,,,,,,,,,,,,,,,,,A,London
177389,20110630,2011,2,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,CAD,2011Q2,2011Q2,,,,,,,,,,,,,,,,,,,,A,London
177389,20110930,2011,3,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,CAD,2011Q3,2011Q3,,,,,,,,,,,,,,,,,,,,A,London
177389,20111231,2011,4,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2011Q4,2011Q4,,,,,,,,,,,,,,,,,,,,A,London
177389,20120331,2012,1,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,CAD,2012Q1,2012Q1,,,,,,,,,,,,,,,,,,,,A,London
177389,20120630,2012,2,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,CAD,2012Q2,2012Q2,,,,,,,,,,,,,,,,,,,,A,London
177389,20120930,2012,3,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2012Q3,2012Q3,,,,,,,,,,,,,,,,,,,,A,London
177389,20121231,2012,4,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,CAD,2012Q4,2012Q4,,,,,,,,,,,,,,,,,,,,A,London
177389,20130331,2013,1,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2013Q1,2013Q1,,,,,,,,,,,,,,,,,,,,A,London
177389,20130630,2013,2,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2013Q2,2013Q2,,,,,,,,,,,,,,,,,,,,A,London
177389,20130930,2013,3,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2013Q3,2013Q3,,,,,,,,,,,,,,,,,,,,A,London
177389,20131231,2013,4,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2013Q4,2013Q4,,,,,,,,,,,,,,,,,,,,A,London
177389,20140331,2014,1,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2014Q1,2014Q1,,,,,,,,,,,,,,,,,,,,A,London
177389,20140630,2014,2,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2014Q2,2014Q2,,,,,,,,,,,,,,,,,,,,A,London
177389,20140930,2014,3,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2014Q3,2014Q3,,,,,,,,,,,,,,,,,,,,A,London
177389,20141231,2014,4,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2014Q4,2014Q4,,,,,,,,,,,,,,,,,,,,A,London
177389,20150331,2015,1,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2015Q1,2015Q1,,,,,,,,,,,,,,,,,,,,A,London
177389,20150630,2015,2,12,INDL,C,D,STD,,BARCLAYS IPATH EUR/USD ETN,,USD,2015Q2,2015Q2,,,,,,,,,,,,,,,,,,,,A,London
177390,20101231,2010,4,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2010Q4,2010Q4,,,,,,,,,,,,,,,,,,,,A,London
177390,20110331,2011,1,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2011Q1,2011Q1,,,,,,,,,,,,,,,,,,,,A,London
177390,20110630,2011,2,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2011Q2,2011Q2,,,,,,,,,,,,,,,,,,,,A,London
177390,20110930,2011,3,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2011Q3,2011Q3,,,,,,,,,,,,,,,,,,,,A,London
177390,20111231,2011,4,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2011Q4,2011Q4,,,,,,,,,,,,,,,,,,,,A,London
177390,20120331,2012,1,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,USD,2012Q1,2012Q1,,,,,,,,,,,,,,,,,,,,A,London
177390,20120630,2012,2,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2012Q2,2012Q2,,,,,,,,,,,,,,,,,,,,A,London
177390,20120930,2012,3,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2012Q3,2012Q3,,,,,,,,,,,,,,,,,,,,A,London
177390,20121231,2012,4,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2012Q4,2012Q4,,,,,,,,,,,,,,,,,,,,A,London
177390,20130331,2013,1,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,USD,2013Q1,2013Q1,,,,,,,,,,,,,,,,,,,,A,London
177390,20130630,2013,2,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2013Q2,2013Q2,,,,,,,,,,,,,,,,,,,,A,London
177390,20130930,2013,3,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2013Q3,2013Q3,,,,,,,,,,,,,,,,,,,,A,London
177390,20131231,2013,4,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2013Q4,2013Q4,,,,,,,,,,,,,,,,,,,,A,London
177390,20140331,2014,1,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,CAD,2014Q1,2014Q1,,,,,,,,,,,,,,,,,,,,A,London
177390,20140630,2014,2,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,USD,2014Q2,2014Q2,,,,,,,,,,,,,,,,,,,,A,London
177390,20140930,2014,3,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,USD,2014Q3,2014Q3,,,,,,,,,,,,,,,,,,,,A,London
177390,20141231,2014,4,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,USD,2014Q4,2014Q4,,,,,,,,,,,,,,,,,,,,A,London
177390,20150331,2015,1,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,USD,2015Q1,2015Q1,,,,,,,,,,,,,,,,,,,,A,London
177390,20150630,2015,2,12,INDL,C,D,STD,,BARCLAYS IPATH JPY/USD ETN,,USD,2015Q2,2015Q2,,,,,,,,,,,,,,,,,,,,A,London
177391,20101231,2010,4,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2010Q4,2010Q4,,,,,,,,,,,,,,,,,,,,A,London
177391,20110331,2011,1,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2011Q1,2011Q1,,,,,,,,,,,,,,,,,,,,A,London
177391,20110630,2011,2,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2011Q2,2011Q2,,,,,,,,,,,,,,,,,,,,A,London
177391,20110930,2011,3,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2011Q3,2011Q3,,,,,,,,,,,,,,,,,,,,A,London
177391,20111231,2011,4,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2011Q4,2011Q4,,,,,,,,,,,,,,,,,,,,A,London
177391,20120331,2012,1,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2012Q1,2012Q1,,,,,,,,,,,,,,,,,,,,A,London
177391,20120630,2012,2,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2012Q2,2012Q2,,,,,,,,,,,,,,,,,,,,A,London
177391,20120930,2012,3,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2012Q3,2012Q3,,,,,,,,,,,,,,,,,,,,A,London
177391,20121231,2012,4,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2012Q4,2012Q4,,,,,,,,,,,,,,,,,,,,A,London
177391,20130331,2013,1,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,USD,2013Q1,2013Q1,,,,,,,,,,,,,,,,,,,,A,London
177391,20130630,2013,2,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2013Q2,2013Q2,,,,,,,,,,,,,,,,,,,,A,London
177391,20130930,2013,3,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2013Q3,2013Q3,,,,,,,,,,,,,,,,,,,,A,London
177391,20131231,2013,4,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,CAD,2013Q4,2013Q4,,,,,,,,,,,,,,,,,,,,A,London
177391,20140331,2014,1,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,USD,2014Q1,2014Q1,,,,,,,,,,,,,,,,,,,,A,London
177391,20140630,2014,2,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,USD,2014Q2,2014Q2,,,,,,,,,,,,,,,,,,,,A,London
177391,20140930,2014,3,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,USD,2014Q3,2014Q3,,,,,,,,,,,,,,,,,,,,A,London
177391,20141231,2014,4,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,USD,2014Q4,2014Q4,,,,,,,,,,,,,,,,,,,,A,London
177391,20150331,2015,1,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,USD,2015Q1,2015Q1,,,,,,,,,,,,,,,,,,,,A,London
177391,20150630,2015,2,12,INDL,C,D,STD,,BARCLAYS IPATH GBP/USD ETN,,USD,2015Q2,2015Q2,,,,,,,,,,,,,,,,,,,,A,London
177503,20101231,2010,4,12,INDL,C,D,STD,,BARCLAYS IPATH CBOE S&P500,,CAD,2010Q4,2010Q4,,,,,,,,,,,,,,,,,,,,A,London
177503,20110331,2011,1,12,INDL,C,D,STD,,BARCLAYS IPATH CBOE S&P500,,CAD,2011Q1,2011Q1,,,,,,,,,,,,,,,,,,,,A,London
177503,20110630,2011,2,12,INDL,C,D,STD,,BARCLAYS IPATH CBOE S&P500,,CAD,2011Q2,2011Q2,,,,,,,,,,,,,,,,,,,,A,London
177503,20110930,2011,3,12,INDL,C,D,STD,,BARCLAYS IPATH CBOE S&P500,,CAD,2011Q3,2011Q3,,,,,,,,,,,,,,,,,,,,A,London
177503,20111231,2011,4,12,INDL,C,D,STD,,BARCLAYS IPATH CBOE S&P500,,CAD,2011Q4,2011Q4,,,,,,,,,,,,,,,,,,,,A,London
177503,20120331,2012,1,12,INDL,C,D,STD,,BARCLAYS IPATH CBOE S&P500,,CAD,2012Q1,2012Q1,,,,,,,,,,,,,,,,,,,,A,London
